Go.	Geh.	CC-BY 2.0 (France) Attribution: tatoeba.org #2877272 (CM) & #8597805 (Roujin)
Use this.	Nimm das hier!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954278 (CK) & #2108804 (Pfirsichbaeumchen)
Visit us.	Besuche uns.	CC-BY 2.0 (France) Attribution: tatoeba.org #7925116 (MarijnKp) & #3625814 (oskar)
Visit us.	Besuchen Sie uns.	CC-BY 2.0 (France) Attribution: tatoeba.org #7925116 (MarijnKp) & #3625815 (oskar)
Warn Tom.	Warnen Sie Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954279 (CK) & #4941624 (Hans_Adler)
Warn Tom.	Warne Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954279 (CK) & #4941625 (Hans_Adler)
Watch me.	Schau mir zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954282 (CK) & #4941628 (Hans_Adler)
Watch me.	Schauen Sie mir zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954282 (CK) & #4941629 (Hans_Adler)
Watch us.	Beobachte uns.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #4941626 (Hans_Adler)
Watch us.	Beobachten Sie uns.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #4941627 (Hans_Adler)
Watch us.	Schau uns zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #7986561 (Hans_Adler)
Watch us.	Schaut uns zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #7986562 (Hans_Adler)
Watch us.	Schauen Sie uns zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #7986563 (Hans_Adler)
Watch us.	Beobachtet uns.	CC-BY 2.0 (France) Attribution: tatoeba.org #1954283 (CK) & #7986564 (Hans_Adler)
We agree.	Wir stimmen zu.	CC-BY 2.0 (France) Attribution: tatoeba.org #628230 (CK) & #3345900 (freddy1)
We agree.	Wir sind einverstanden.	CC-BY 2.0 (France) Attribution: tatoeba.org #628230 (CK) & #3345901 (freddy1)
We tried.	Wir haben es versucht.	CC-BY 2.0 (France) Attribution: tatoeba.org #4488381 (PentheusPuddleglum) & #3213581 (Zaghawa)
We tried.	Wir versuchten es.	CC-BY 2.0 (France) Attribution: tatoeba.org #4488381 (PentheusPuddleglum) & #4942984 (Hans_Adler)
We'll go.	Wir werden gehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203688 (CK) & #2204231 (Pfirsichbaeumchen)
We're OK.	Wir sind in Ordnung.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203135 (CK) & #6624815 (Felixjp)
What for?	Wozu?	CC-BY 2.0 (France) Attribution: tatoeba.org #24867 (CK) & #784579 (al_ex_an_der)
What fun!	Was für ein Spaß!	CC-BY 2.0 (France) Attribution: tatoeba.org #36026 (CM) & #2202284 (Pfirsichbaeumchen)
What now?	Was jetzt?	CC-BY 2.0 (France) Attribution: tatoeba.org #6575334 (Eccles17) & #8891306 (wolfgangth)
Who am I?	Wer bin ich?	CC-BY 2.0 (France) Attribution: tatoeba.org #259378 (Zifre) & #556318 (samueldora)
Who came?	Wer ist gekommen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203607 (CK) & #2205351 (Pfirsichbaeumchen)
Who came?	Wer kam?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203607 (CK) & #2205353 (Pfirsichbaeumchen)
Who died?	Wer ist gestorben?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005187 (CK) & #2741910 (freddy1)
Who fell?	Wer fiel?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203678 (CK) & #2204242 (Pfirsichbaeumchen)
Who fell?	Wer ist gefallen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203678 (CK) & #2204243 (Pfirsichbaeumchen)
Who lost?	Wer hat verloren?	CC-BY 2.0 (France) Attribution: tatoeba.org #8045297 (CK) & #8861523 (mramosch)
Who quit?	Wer hat aufgehört?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005182 (CK) & #4941612 (Hans_Adler)
Who quit?	Wer ist ausgeschieden?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005182 (CK) & #4941613 (Hans_Adler)
Who swam?	Wer schwamm?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203844 (CK) & #2204019 (Pfirsichbaeumchen)
Who swam?	Wer ist geschwommen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203844 (CK) & #2204020 (Pfirsichbaeumchen)
Who's he?	Wer ist er?	CC-BY 2.0 (France) Attribution: tatoeba.org #2203694 (CK) & #362092 (Wolf)
Write me.	Schreib mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954284 (CK) & #2297034 (freddy1)
Write me.	Schreiben Sie mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954284 (CK) & #3291013 (Pfirsichbaeumchen)
Write me.	Schreibt mir!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954284 (CK) & #3291015 (Pfirsichbaeumchen)
You lost.	Sie haben verloren.	CC-BY 2.0 (France) Attribution: tatoeba.org #6440636 (CK) & #4941722 (Hans_Adler)
You lost.	Du hast verloren.	CC-BY 2.0 (France) Attribution: tatoeba.org #6440636 (CK) & #6476834 (raggione)
You lost.	Ihr habt verloren.	CC-BY 2.0 (France) Attribution: tatoeba.org #6440636 (CK) & #6476835 (raggione)
After you.	Nach euch.	CC-BY 2.0 (France) Attribution: tatoeba.org #505870 (wma) & #12279474 (nexx)
Aim. Fire!	Zielen. Feuer!	CC-BY 2.0 (France) Attribution: tatoeba.org #1954262 (CK) & #7277172 (Yorwba)
Am I dead?	Bin ich tot?	CC-BY 2.0 (France) Attribution: tatoeba.org #7921513 (maaster) & #8317355 (Luiaard)
Am I late?	Bin ich zu spät?	CC-BY 2.0 (France) Attribution: tatoeba.org #3442146 (CK) & #3610895 (Jan_Schreiber)
Am I next?	Bin ich als nächstes dran?	CC-BY 2.0 (France) Attribution: tatoeba.org #11651974 (ddnktr) & #12012335 (Pfirsichbaeumchen)
Am I nuts?	Spinne ich?	CC-BY 2.0 (France) Attribution: tatoeba.org #11877312 (CK) & #12076568 (Pfirsichbaeumchen)
Amen, Tom.	Amen, Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #11966321 (CK) & #11967376 (Naina)
Answer me.	Antworten Sie mir.	CC-BY 2.0 (France) Attribution: tatoeba.org #251060 (Eldad) & #358366 (MUIRIEL)
Be seated.	Setz dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #2111956 (CK) & #1174265 (MUIRIEL)
Be seated.	Setzen Sie sich.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111956 (CK) & #4775062 (Germic)
Birds fly.	Vögel fliegen.	CC-BY 2.0 (France) Attribution: tatoeba.org #278213 (CK) & #544600 (al_ex_an_der)
Bless you.	Gesundheit.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111946 (CK) & #2235463 (Vortarulo)
Buy a gun.	Leg dir eine Schusswaffe zu!	CC-BY 2.0 (France) Attribution: tatoeba.org #11089822 (shekitten) & #11093789 (Pfirsichbaeumchen)
Call home!	Ruf zuhause an!	CC-BY 2.0 (France) Attribution: tatoeba.org #1730009 (CK) & #1958628 (Tamy)
Call home!	Rufen Sie zuhause an!	CC-BY 2.0 (France) Attribution: tatoeba.org #1730009 (CK) & #1958630 (Tamy)
Calm down!	Beruhige dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1123494 (Scott) & #351642 (MUIRIEL)
Calm down.	Beruhige dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #435575 (CK) & #351642 (MUIRIEL)
Calm down.	Beruhigen Sie sich!	CC-BY 2.0 (France) Attribution: tatoeba.org #435575 (CK) & #1215459 (PeterR)
Calm down.	Beruhigen Sie sich.	CC-BY 2.0 (France) Attribution: tatoeba.org #435575 (CK) & #1970681 (Zaghawa)
Can I eat?	Kann ich essen?	CC-BY 2.0 (France) Attribution: tatoeba.org #1564744 (kerbear407) & #1611462 (Esperantostern)
Can we go?	Können wir gehen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005176 (CK) & #2005278 (Manfredo)
Catch Tom.	Fang Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203856 (CK) & #2204001 (Pfirsichbaeumchen)
Catch Tom.	Fange Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203856 (CK) & #2204002 (Pfirsichbaeumchen)
Catch Tom.	Fangen Sie Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203856 (CK) & #2204003 (Pfirsichbaeumchen)
Catch Tom.	Fangt Tom!	CC-BY 2.0 (France) Attribution: tatoeba.org #2203856 (CK) & #2204004 (Pfirsichbaeumchen)
Catch him.	Fang ihn.	CC-BY 2.0 (France) Attribution: tatoeba.org #449029 (CK) & #4561091 (Juri)
Chill out.	Entspann dich.	CC-BY 2.0 (France) Attribution: tatoeba.org #2951593 (CK) & #3172031 (dinkel_girl)
Come back.	Komm wieder!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972611 (CK) & #3040044 (roeschter)
Come here.	Komm hierher.	CC-BY 2.0 (France) Attribution: tatoeba.org #39944 (Swift) & #358403 (MUIRIEL)
Come here.	Komm her!	CC-BY 2.0 (France) Attribution: tatoeba.org #39944 (Swift) & #915223 (Esperantostern)
Come here.	Kommt her!	CC-BY 2.0 (France) Attribution: tatoeba.org #39944 (Swift) & #8158772 (raggione)
Come home.	Kommt heim!	CC-BY 2.0 (France) Attribution: tatoeba.org #413767 (Scott) & #1989265 (Alois)
Come home.	Komm heim!	CC-BY 2.0 (France) Attribution: tatoeba.org #413767 (Scott) & #1989267 (Alois)
Come over.	Komm her!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972617 (CK) & #915223 (Esperantostern)
Come soon.	Komm bald.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972619 (CK) & #4941630 (Hans_Adler)
Come soon.	Kommen Sie bald.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972619 (CK) & #4941631 (Hans_Adler)
Cool down.	Beruhige dich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1860739 (CK) & #351642 (MUIRIEL)
Did I win?	Habe ich gewonnen?	CC-BY 2.0 (France) Attribution: tatoeba.org #2005189 (CK) & #4422617 (Dokuyaku)
Do it now.	Mach es jetzt!	CC-BY 2.0 (France) Attribution: tatoeba.org #435763 (CK) & #784305 (Manfredo)
Do it now.	Mach es jetzt sofort.	CC-BY 2.0 (France) Attribution: tatoeba.org #435763 (CK) & #5689195 (raggione)
Dogs bark.	Hunde bellen.	CC-BY 2.0 (France) Attribution: tatoeba.org #1357070 (rul) & #934436 (Fingerhut)
Don't ask.	Frag nicht.	CC-BY 2.0 (France) Attribution: tatoeba.org #320080 (CM) & #766800 (dima555)
Don't cry.	Weine nicht!	CC-BY 2.0 (France) Attribution: tatoeba.org #953247 (CK) & #1324274 (Pfirsichbaeumchen)
Don't cry.	Weint nicht.	CC-BY 2.0 (France) Attribution: tatoeba.org #953247 (CK) & #1324275 (al_ex_an_der)
Don't cry.	Weinen Sie nicht.	CC-BY 2.0 (France) Attribution: tatoeba.org #953247 (CK) & #1324276 (al_ex_an_der)
Don't cry.	Weinen Sie nicht!	CC-BY 2.0 (France) Attribution: tatoeba.org #953247 (CK) & #2144520 (Tamy)
Don't cry.	Weint nicht!	CC-BY 2.0 (France) Attribution: tatoeba.org #953247 (CK) & #2144521 (Tamy)
Don't die.	Stirb nicht!	CC-BY 2.0 (France) Attribution: tatoeba.org #1860499 (CK) & #2109050 (Pfirsichbaeumchen)
Don't lie.	Lüge nicht!	CC-BY 2.0 (France) Attribution: tatoeba.org #2111913 (CK) & #796666 (Manfredo)
Don't lie.	Lüge nicht.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111913 (CK) & #967143 (Esperantostern)
Don't run.	Lauf nicht.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111907 (CK) & #6643290 (Felixjp)
Excuse me.	Es tut mir leid.	CC-BY 2.0 (France) Attribution: tatoeba.org #433504 (CK) & #397871 (MikeMolto)
Excuse me.	Entschuldigung!	CC-BY 2.0 (France) Attribution: tatoeba.org #433504 (CK) & #397872 (MikeMolto)
Excuse me.	Entschuldigung.	CC-BY 2.0 (France) Attribution: tatoeba.org #433504 (CK) & #410211 (MUIRIEL)
Excuse me.	Entschuldigen Sie!	CC-BY 2.0 (France) Attribution: tatoeba.org #433504 (CK) & #499092 (Pfirsichbaeumchen)
Excuse me.	Verzeihung.	CC-BY 2.0 (France) Attribution: tatoeba.org #433504 (CK) & #901637 (futureboy)
Excuse me?	Verzeihung?	CC-BY 2.0 (France) Attribution: tatoeba.org #434704 (lukaszpp) & #7769449 (Yorwba)
Fantastic!	Fantastisch!	CC-BY 2.0 (France) Attribution: tatoeba.org #433511 (CK) & #366461 (Wolf)
Fantastic!	Ganz toll!	CC-BY 2.0 (France) Attribution: tatoeba.org #433511 (CK) & #5587659 (raggione)
Feel this.	Fühl mal.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972624 (CK) & #7277176 (Yorwba)
Follow me.	Folge mir.	CC-BY 2.0 (France) Attribution: tatoeba.org #250135 (CK) & #990067 (Peanutfan)
Follow us.	Folge uns!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972627 (CK) & #2103065 (madoromi)
Follow us.	Folgen Sie uns!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972627 (CK) & #2103067 (madoromi)
Forget it!	Vergiss es!	CC-BY 2.0 (France) Attribution: tatoeba.org #1178694 (CK) & #1009327 (MUIRIEL)
Forget it!	Daraus wird nichts.	CC-BY 2.0 (France) Attribution: tatoeba.org #1178694 (CK) & #2144201 (freddy1)
Forget it.	Vergiss es.	CC-BY 2.0 (France) Attribution: tatoeba.org #20398 (Eldad) & #916052 (Fingerhut)
Forget it.	Das kannst du knicken.	CC-BY 2.0 (France) Attribution: tatoeba.org #20398 (Eldad) & #1458124 (al_ex_an_der)
Forget me.	Vergiss mich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1512159 (CM) & #8861392 (mramosch)
Forget me.	Vergesst mich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1512159 (CM) & #8861393 (mramosch)
Forget me.	Vergessen Sie mich!	CC-BY 2.0 (France) Attribution: tatoeba.org #1512159 (CM) & #8861394 (mramosch)
Get ready.	Mach dich bereit!	CC-BY 2.0 (France) Attribution: tatoeba.org #1989588 (CK) & #1600405 (Pfirsichbaeumchen)
Get ready.	Mach dich fertig.	CC-BY 2.0 (France) Attribution: tatoeba.org #1989588 (CK) & #8597832 (Roujin)
Go for it.	Nur zu!	CC-BY 2.0 (France) Attribution: tatoeba.org #4394847 (CK) & #3331180 (brauchinet)
Go for it.	Tue es.	CC-BY 2.0 (France) Attribution: tatoeba.org #4394847 (CK) & #6625084 (Felixjp)
Go get it.	Hol's dir!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972634 (CK) & #2169176 (Vortarulo)
Go inside.	Geh rein!	CC-BY 2.0 (France) Attribution: tatoeba.org #2428954 (CK) & #2431183 (Pfirsichbaeumchen)
Go inside.	Komm rein.	CC-BY 2.0 (France) Attribution: tatoeba.org #2428954 (CK) & #3040106 (roeschter)
Go to bed.	Geh schlafen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2649250 (CK) & #444989 (Pfirsichbaeumchen)
Go to bed.	Geh schlafen!	CC-BY 2.0 (France) Attribution: tatoeba.org #2649250 (CK) & #662117 (stefz)
Go to bed.	Gehe schlafen!	CC-BY 2.0 (France) Attribution: tatoeba.org #2649250 (CK) & #662118 (stefz)
Go to bed.	Gehen Sie schlafen!	CC-BY 2.0 (France) Attribution: tatoeba.org #2649250 (CK) & #662119 (stefz)
Go to bed.	Geh ins Bett!	CC-BY 2.0 (France) Attribution: tatoeba.org #2649250 (CK) & #2436846 (Pfirsichbaeumchen)
Go to bed.	Geht ins Bett!	CC-BY 2.0 (France) Attribution: tatoeba.org #2649250 (CK) & #2657189 (Pfirsichbaeumchen)
Go to bed.	Legt euch schlafen!	CC-BY 2.0 (France) Attribution: tatoeba.org #2649250 (CK) & #2657190 (Pfirsichbaeumchen)
Goodnight.	Gute Nacht.	CC-BY 2.0 (France) Attribution: tatoeba.org #7822164 (sharris123) & #4806337 (Raringo)
Goodnight.	Schönen Abend.	CC-BY 2.0 (France) Attribution: tatoeba.org #7822164 (sharris123) & #8597808 (Roujin)
Grab that.	Nimm das.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972635 (CK) & #6643157 (Felixjp)
Grab that.	Hol das.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972635 (CK) & #8597830 (Roujin)
Grab this.	Schnapp dir das.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972637 (CK) & #10012323 (wolfgangth)
Hands off.	Hände weg!	CC-BY 2.0 (France) Attribution: tatoeba.org #268620 (CM) & #1814451 (Tamy)
Have some.	Nimm dir davon.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111823 (CK) & #4942814 (Hans_Adler)
Have some.	Nehmen Sie davon.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111823 (CK) & #4942816 (Hans_Adler)
He is ill.	Er ist krank.	CC-BY 2.0 (France) Attribution: tatoeba.org #371409 (saeb) & #450240 (al_ex_an_der)
He is old.	Er ist alt.	CC-BY 2.0 (France) Attribution: tatoeba.org #302334 (CK) & #364435 (Wolf)
He shaved.	Er rasierte sich.	CC-BY 2.0 (France) Attribution: tatoeba.org #806401 (FeuDRenais) & #8839654 (wolfgangth)
He smiled.	Er lächelte.	CC-BY 2.0 (France) Attribution: tatoeba.org #1320015 (Eldad) & #7712483 (wolfgangth)
He's a DJ.	Er ist DJ.	CC-BY 2.0 (France) Attribution: tatoeba.org #1383444 (CK) & #1386432 (al_ex_an_der)
He's a DJ.	Er ist Plattenaufleger.	CC-BY 2.0 (France) Attribution: tatoeba.org #1383444 (CK) & #1833392 (Pfirsichbaeumchen)
He's busy.	Er hat zu tun.	CC-BY 2.0 (France) Attribution: tatoeba.org #2535641 (CM) & #1270437 (Esperantostern)
He's fast.	Er ist schnell.	CC-BY 2.0 (France) Attribution: tatoeba.org #838848 (Scott) & #860311 (Esperantostern)
He's good.	Er ist gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #1855193 (Spamster) & #1857848 (Pfirsichbaeumchen)
He's lazy.	Er ist träge.	CC-BY 2.0 (France) Attribution: tatoeba.org #2030108 (Spamster) & #2030506 (Pfirsichbaeumchen)
He's rich.	Er ist reich.	CC-BY 2.0 (France) Attribution: tatoeba.org #1790802 (Spamster) & #1790810 (Pfirsichbaeumchen)
He's sexy.	Er ist sexy.	CC-BY 2.0 (France) Attribution: tatoeba.org #288007 (CM) & #5709562 (halfdan)
Head east.	Fahr Richtung Osten.	CC-BY 2.0 (France) Attribution: tatoeba.org #8102686 (CK) & #8861485 (mramosch)
Head east.	Fahren Sie Richtung Osten.	CC-BY 2.0 (France) Attribution: tatoeba.org #8102686 (CK) & #8861536 (mramosch)
Head east.	Fahrt Richtung Osten.	CC-BY 2.0 (France) Attribution: tatoeba.org #8102686 (CK) & #8861537 (mramosch)
Here I am.	Hier bin ich.	CC-BY 2.0 (France) Attribution: tatoeba.org #1540806 (CK) & #3033800 (Pfirsichbaeumchen)
Here's $5.	Hier sind fünf Dollar.	CC-BY 2.0 (France) Attribution: tatoeba.org #72539 (CM) & #369772 (MUIRIEL)
Hold fire.	Nicht schießen!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972642 (CK) & #1684247 (Pfirsichbaeumchen)
Hold this.	Halt das!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972645 (CK) & #4941591 (Hans_Adler)
Hold this.	Halt das mal.	CC-BY 2.0 (France) Attribution: tatoeba.org #1972645 (CK) & #4941592 (Hans_Adler)
Hold this.	Halten Sie das!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972645 (CK) & #4941594 (Hans_Adler)
Hold this.	Haltet das!	CC-BY 2.0 (France) Attribution: tatoeba.org #1972645 (CK) & #4941596 (Hans_Adler)
How awful!	Schrecklich!	CC-BY 2.0 (France) Attribution: tatoeba.org #72077 (CM) & #2940050 (Manfredo)
How is it?	Wie ist die Lage?	CC-BY 2.0 (France) Attribution: tatoeba.org #1487691 (marshmallowcat) & #2116023 (Pfirsichbaeumchen)
How weird!	Wie seltsam!	CC-BY 2.0 (France) Attribution: tatoeba.org #4462562 (CK) & #4941572 (Hans_Adler)
Humor Tom.	Lass Tom doch seinen Willen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203861 (CK) & #7141488 (Luiaard)
Humor Tom.	Lasst Tom doch seinen Willen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203861 (CK) & #7141498 (Luiaard)
I am good.	Mir geht's gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #1120792 (cntrational) & #341452 (MUIRIEL)
I am good.	Mir geht es gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #1120792 (cntrational) & #659407 (Esperantostern)
I am good.	Es geht mir gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #1120792 (cntrational) & #2705321 (Pfirsichbaeumchen)
I am here.	Ich bin hier.	CC-BY 2.0 (France) Attribution: tatoeba.org #2778806 (CK) & #2323643 (pne)
I am okay.	Es geht mir gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #376402 (saeb) & #2705321 (Pfirsichbaeumchen)
I am sure.	Ich bin sicher.	CC-BY 2.0 (France) Attribution: tatoeba.org #436433 (lukaszpp) & #399166 (MUIRIEL)
I am tall.	Ich bin groß.	CC-BY 2.0 (France) Attribution: tatoeba.org #436275 (lukaszpp) & #576296 (Pfirsichbaeumchen)
I am weak.	Ich bin schwach.	CC-BY 2.0 (France) Attribution: tatoeba.org #2681118 (CM) & #2205477 (Pfirsichbaeumchen)
I am well.	Mir geht es gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #574624 (Zac2333) & #659407 (Esperantostern)
I am well.	Es geht mir gut.	CC-BY 2.0 (France) Attribution: tatoeba.org #574624 (Zac2333) & #2705321 (Pfirsichbaeumchen)
I approve.	Ich bin einverstanden.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828654 (CK) & #472 (MUIRIEL)
I can fly.	Ich kann fliegen.	CC-BY 2.0 (France) Attribution: tatoeba.org #774825 (marloncori) & #782641 (Chris)
I can run.	Ich kann laufen.	CC-BY 2.0 (France) Attribution: tatoeba.org #1173661 (CK) & #1074395 (Esperantostern)
I can run.	Ich kann rennen.	CC-BY 2.0 (France) Attribution: tatoeba.org #1173661 (CK) & #1313711 (Pfirsichbaeumchen)
I can ski.	Ich kann Ski fahren.	CC-BY 2.0 (France) Attribution: tatoeba.org #52315 (CK) & #358380 (MUIRIEL)
I can win.	Ich kann gewinnen.	CC-BY 2.0 (France) Attribution: tatoeba.org #6358763 (CK) & #6400838 (Pfirsichbaeumchen)
I changed.	Ich änderte mich.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828658 (CK) & #2201596 (Esperantostern)
I cheated.	Ich habe geschummelt.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828659 (CK) & #7141500 (Luiaard)
I clapped.	Ich klatschte.	CC-BY 2.0 (France) Attribution: tatoeba.org #6196262 (CK) & #632462 (Zaghawa)
I coughed.	Ich hustete.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828661 (CK) & #2800803 (freddy1)
I coughed.	Ich habe gehustet.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828661 (CK) & #8861444 (mramosch)
I do mind.	Es macht mir in der Tat etwas aus.	CC-BY 2.0 (France) Attribution: tatoeba.org #11846387 (CK) & #13038494 (Vortarulo)
I escaped.	Ich entkam.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828663 (CK) & #8861445 (mramosch)
I escaped.	Ich bin entkommen.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828663 (CK) & #8861446 (mramosch)
I fainted.	Ich wurde ohnmächtig.	CC-BY 2.0 (France) Attribution: tatoeba.org #20364 (CK) & #407486 (MUIRIEL)
I fainted.	Ich fiel in Ohnmacht.	CC-BY 2.0 (France) Attribution: tatoeba.org #20364 (CK) & #428527 (MUIRIEL)
I fear so.	Ich fürchte, ja.	CC-BY 2.0 (France) Attribution: tatoeba.org #245257 (Zifre) & #3062837 (Pfirsichbaeumchen)
I frowned.	Ich runzelte die Stirn.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828664 (CK) & #8647454 (Melang)
I gave up.	Ich habe aufgegeben.	CC-BY 2.0 (France) Attribution: tatoeba.org #2863162 (Amastan) & #6644373 (Felixjp)
I gave up.	Ich gab auf.	CC-BY 2.0 (France) Attribution: tatoeba.org #2863162 (Amastan) & #6644471 (Felixjp)
I get you.	Ich verstehe, was du meinst.	CC-BY 2.0 (France) Attribution: tatoeba.org #904789 (Trailsend) & #900088 (Esperantostern)
I giggled.	Ich kicherte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828665 (CK) & #6589453 (Pfirsichbaeumchen)
I give in.	Ich gebe auf.	CC-BY 2.0 (France) Attribution: tatoeba.org #454503 (CM) & #426274 (Pfirsichbaeumchen)
I give in.	Ich gebe nach.	CC-BY 2.0 (France) Attribution: tatoeba.org #454503 (CM) & #6644456 (Felixjp)
I give in.	Ich füge mich.	CC-BY 2.0 (France) Attribution: tatoeba.org #454503 (CM) & #6644472 (Felixjp)
I give up.	Ich gebe auf.	CC-BY 2.0 (France) Attribution: tatoeba.org #241200 (CK) & #426274 (Pfirsichbaeumchen)
I give up.	Ich geb’s auf.	CC-BY 2.0 (France) Attribution: tatoeba.org #241200 (CK) & #9584346 (Yorwba)
I got hot.	Mir wurde heiß.	CC-BY 2.0 (France) Attribution: tatoeba.org #4498917 (CK) & #10081880 (wolfgangth)
I got mad.	Ich wurde wütend.	CC-BY 2.0 (France) Attribution: tatoeba.org #2245795 (CK) & #2393716 (Pfirsichbaeumchen)
I got mad.	Ich wurde böse.	CC-BY 2.0 (France) Attribution: tatoeba.org #2245795 (CK) & #6842893 (Pfirsichbaeumchen)
I got you.	Ich habe dich.	CC-BY 2.0 (France) Attribution: tatoeba.org #8908403 (CK) & #8908509 (brauchinet)
I had fun.	Ich hatte Spaß.	CC-BY 2.0 (France) Attribution: tatoeba.org #2245851 (CK) & #2999883 (pne)
I had fun.	Ich habe mich amüsiert.	CC-BY 2.0 (France) Attribution: tatoeba.org #2245851 (CK) & #3464420 (Zaghawa)
I hate it.	Ich hasse es.	CC-BY 2.0 (France) Attribution: tatoeba.org #3823453 (CK) & #12444203 (Waldelfe)
I have it.	Ich habe es.	CC-BY 2.0 (France) Attribution: tatoeba.org #6885128 (tripbeetle) & #9453552 (Pfirsichbaeumchen)
I hit Tom.	Ich habe Tom geschlagen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2235723 (CK) & #5245285 (christian42)
I hit Tom.	Ich schlage Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2235723 (CK) & #7064787 (quicksanddiver)
I hit Tom.	Ich schlug Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2235723 (CK) & #8915467 (mramosch)
I hope so.	Das hoffe ich.	CC-BY 2.0 (France) Attribution: tatoeba.org #51142 (CK) & #340885 (MUIRIEL)
I hope so.	Ich hoffe es.	CC-BY 2.0 (France) Attribution: tatoeba.org #51142 (CK) & #759593 (Bellinger)
I hung up.	Ich habe aufgelegt.	CC-BY 2.0 (France) Attribution: tatoeba.org #7768432 (OmkarM) & #2201887 (Esperantostern)
I hurried.	Ich habe mich beeilt.	CC-BY 2.0 (France) Attribution: tatoeba.org #6358760 (CK) & #8478429 (manese)
